Title,Manufacturer,Amps,Voltage,Max. Voltage,Enclosure,Description,Link
30 Amp 2 Pole Circuit Breaker Q230,SIEMENS,30 amps,120/240 volts,,,Model  Q230   MEXICO   Used   30 amps   QP   2   Plug-In   120/240 volts   Single-phase  Interrupting Capacity: 10kA at 120/240V,https://www.lenmark.com//collections/breakers/products/30-amp-2-pole-circuit-breaker-q230
225 Amp 2 Pole Circuit Breaker TEB122015,GENERAL ELECTRIC,15 amps,240 volts,,,Model  TEB122015   Used   15 amps   TEB   2   Bolt-On   240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/225-amp-2-pole-circuit-breaker-teb122015
20 Amp 1 Pole Circuit Breaker EH1020,WESTINGHOUSE,20 amps,,,,Model  EH1020   Used   20 amps   1   Bolt-On   Single-phase  Voltage: 277,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-eh1020
15 Amp 1 Pole Circuit Breaker TEB111015,GENERAL ELECTRIC,15 amps,120 volts,,,Model  TEB111015   UNITED STATES   Used   15 amps   TEB   1   Bolt-On   120 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-teb111015-1
20 Amp 1 Pole Circuit Breaker TEYH1020B,GENERAL ELECTRIC,20 amps,120/240 volts,,,Model  TEYH1020B   UNITED STATES   Used   20 amps   1   Bolt-On   120/240 volts   Single-phase   Interrupting Capacity:  65kA at 120/240V 35kA at 277V,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-teyh1020b
20 Amp 2 Pole Circuit Breaker QOB220,SQUARE D,20 amps,120/240 volts,,,Model  QOB220   MEXICO   Used   20 amps   QOB   2   Bolt-On   120/240 volts   Single-phase  Interrupting Capacity: 22kA at 120/240V,https://www.lenmark.com//collections/breakers/products/20-amp-2-pole-circuit-breaker-qob220
20 Amp 2 Pole Circuit Breaker QO220,SQUARE D,20 amps,120/240 volts,,,Model  QO220   Used   20 amps   QO   2   Plug-In   120/240 volts   Single-phase  Interrupting Capacity: 10kA at 120/240V,https://www.lenmark.com//collections/breakers/products/20-amp-2-pole-circuit-breaker-qo220-3
15 Amp 2 Pole Circuit Breaker QO215,SQUARE D,15 amps,120/240 volts,,,Model  QO215   Used   15 amps   QO   2   Plug-In   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-qo215-1
40 Amp 2 Pole Circuit Breaker BQ2B040,SIEMENS,40 amps,120/240 volts,,,Model  BQ2B040   MEXICO   Used   40 amps   BQ   2   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/40-amp-2-pole-circuit-breaker-bq2b040-1
30 Amp 2 Pole Circuit Breaker QOB230,SQUARE D,30 amps,120/240 volts,,,Model  QOB230   Used   30 amps   QOB   2   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/30-amp-2-pole-circuit-breaker-qob230
15 Amp 1 Pole Circuit Breaker E1015,WESTINGHOUSE,15 amps,120 volts,,,Model  E1015   Used   15 amps   1   Bolt-On   120 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-e1015
15 Amp 2 Pole Circuit Breaker BA215,CUTLER-HAMMER,15 amps,120/240 volts,,,Model  BA215   DOMINICAN REPUBLIC   Surplus New   15 amps   2   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-ba215-4
15 Amp 2 Pole Circuit Breaker BR1515,CUTLER-HAMMER,15 amps,120/240 volts,,,Model  BR1515   UNITED STATES   Used   15 amps   BR   2   Plug-In   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-br1515
20 Amp 1 Pole Circuit Breaker ED21B020,SIEMENS,20 amps,120 volts,,,Model  ED21B020   Surplus New   20 amps   Sentron   1   Bolt-On   120 volts   Single-phase   No   No   Sub-Category: Molded Case Type: ED  AIC Rating: 10kA@120V Functions: LI - Long-Time and Instantaneous  Protection: Thermal Magnetic Frame Type: ED Frame,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-ed21b020
50 Amp 2 Pole Circuit Breaker B250,SIEMENS,50 amps,120/240 volts,,,Model  B250   MEXICO   Surplus New   50 amps   2   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/50-amp-2-pole-circuit-breaker-b250-1
50 Amp 2 Pole Circuit Breaker BA250,CUTLER-HAMMER,50 amps,120/240 volts,,,Model  BA250   DOMINICAN REPUBLIC   Used   50 amps   2   Bolt-On   120/240 volts,https://www.lenmark.com//collections/breakers/products/50-amp-2-pole-circuit-breaker-ba2050
30 Amp 1 Pole Circuit Breaker QOB130,SQUARE D,30 amps,,,,Model  QOB130   MEXICO   Used   30 amps   QOB   1   Bolt-On   Single-phase,https://www.lenmark.com//collections/breakers/products/30-amp-1-pole-circuit-breaker-qob130-1
2 Amp 1 Pole Circuit Breaker 5SJ4102-7HG42,SIEMENS,2 amps,240 volts,,,Model  5SJ4102-7HG42   GERMANY   Surplus New   2 amps   1   240 volts   Single-phase  Mounting: DIN Rail,https://www.lenmark.com//collections/breakers/products/2-amp-1-pole-circuit-breaker-5sj4102-7hg42
15 Amp 1 Pole Circuit Breaker QBHW1015,EATON,15 amps,120/240 volts,,,Model  QBHW1015   DOMINICAN REPUBLIC   Surplus New   15 amps   1   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-qbhw1015-1
20 Amp 1 Pole Circuit Breaker BR120,EATON,20 amps,120/240 volts,,,Model  BR120   DOMINICAN REPUBLIC   Used   20 amps   BR   1   Plug-In   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-br120-1
Circuit Breaker QOB120 20A 120/240V 1-Pole,SQUARE D,20 amps,120/240 volts,,,Model  QOB120   Surplus New   20 amps   QOB120   1   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/circuit-breaker-qob120-20a-120-240v-1-pole
50 Amp 2 Pole Circuit Breaker BQ2B050,SIEMENS,50 amps,120/240 volts,,,Model  BQ2B050   MEXICO   Used   50 amps   2   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/50-amp-2-pole-circuit-breaker-bq2b050
30 Amp 1 Pole Circuit Breaker QOB130,SQUARE D,30 amps,120/240 volts,,,Model  QOB130   Surplus New   30 amps   QOB   1   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/30-amp-1-pole-circuit-breaker-qob130
15 Amp 1 Pole Circuit Breaker QO115,SQUARE D,15 amps,120/240 volts,,,Model  QO115   Surplus New   15 amps   1   Bolt-On   120/240 volts   Single-phase   Interrupting Capacity: 10kA at 120/240V,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-qo115-1
Circuit Breaker 5SX21-C4 4A 230/400V 1-Pole,SIEMENS,4 amps,230 volts,,,Model  5SX21-C4   Used   4 amps   1   Bolt-On   230 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/circuit-breaker-5sx21-c4-4a-230-400v-1-pole
15 amp 2 pole Circuit Breaker THQB2115,GENERAL ELECTRIC,,,,,Model  THQB2115   CANADA   Used   Interrupting Rating: 10kA @ 120/240V,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-thqb2115-1
15 Amp 1 Pole Circuit Breaker QO115,SQUARE D,15 amps,120/240 volts,,,Model  QO115   Surplus New   15 amps   QO   1   Bolt-On   120/240 volts   Single-phase   Interrupting Capacity: 10kA at 120/240V,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-qo115
15 Amp 1 Pole Circuit Breaker NB115,FEDERAL PIONEER,,,,,Model  NB115   Used,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-nb115-1
15 Amp 1 Pole Circuit Breaker NB115,FEDERAL PIONEER,,,,,Model  NB115   Used   Interrupting Rating: 10KA,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-nb115-16
20 amp 1 pole Circuit Breaker BQ120,ITE,,,,,Model  BQ120   Used   Interrupting Rating: 10kA @ 120/240V,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-bq120
20 Amp 1 Pole Circuit Breaker THED113020,GENERAL ELECTRIC,,,,,Model  THED113020   UNITED STATES   Used   Protection: Thermal Magnetic  Interrupting Rating:  65 kA @ 277 VAC  10 kA @ 125 VDC,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-thed113020
30 Amp 2 pole Circuit Breaker QOB230,SQUARE D,30 amps,240 volts,,,Model  QOB230   MEXICO   Used   30 amps   2   Bolt-On   240 volts,https://www.lenmark.com//collections/breakers/products/30-amp-2-pole-circuit-breaker
15 Amp 1 Pole Circuit Breaker 120/240 V Type QB,COMMANDER,15 amps,120/240 volts,,,Condition  Used   15 amps   1   Bolt-On   120/240 volts   Single-phase  ?,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-120-240-v-type-qb-2
15 amp 2 Pole Circuit Breaker THQB2115,GENERAL ELECTRIC,,,,,Model  THQB2115   UNITED STATES   Used   Interrupting Rating: 10kA @ 120/240V,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-thqb2115
15 Amp 2 pole Circuit Breaker QO215,SQUARE D,,,,,Model  QO215   Used   Interrupting Rating: 10 kA   Protection: Thermal Magnetic,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-qo215
15 Amp 1 Pole Circuit Breaker 120/240 V Type QBH,COMMANDER,,,,,Condition  Good   Current Interrupting Rating: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-120-240-v-type-qbh-1
15 Amp 1 Pole Circuit Breaker QNBL1015,WESTINGHOUSE,,,,,Model  QNBL1015   CANADA   Used   Family: Quicklag  Style: 656D011G05,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-qnbl1015
10 Amp 3 pole Circuit Breaker 5SX23 C10,SIEMENS,,,,,Model  5SX23 C10   GERMANY   Used,https://www.lenmark.com//collections/breakers/products/10-amp-3-pole-circuit-breaker-5sx23-c10
15 Amp Single Pole Circuit Breaker BQ1-B015,GOULD,,,,,Model  BQ1-B015   Used   Max. Interrupting Rating: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-single-pole-circuit-breaker-bq1-b015
40 Amp 1 Pole Circuit Breaker Type QO,SQUARE D,,,,,Condition  Used,https://www.lenmark.com//collections/breakers/products/40-amp-1-pole-circuit-breaker-type-qo
15 Amp 1 Pole Circuit Breaker Type QO,SQUARE D,,,,,Condition  Used   Interrupting Rating: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-type-qo
15 Amp Single Pole Circuit Breaker 120/240 V Type QOB,SQUARE D,15 amps,120/240 volts,,,Made In  UNITED STATES   Used   15 amps   QOB   1   Bolt-On   120/240 volts   Current Interrupting Capacity: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-single-pole-circuit-breaker-120-240-v-type-qob
15 Amp Single Pole Circuit Breaker 120/240 V Type BQ,ITE,,,,,Condition  Used   Max. Interrupting Rating: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-single-pole-circuit-breaker-120-240-v-type-bq
15 Amp Single Pole Circuit Breaker 120/240 V Type BQL,CUTLER-HAMMER,15 amps,120/240 volts,,,Made In  DOMINICAN REPUBLIC   Used   15 amps   BQL   1   Bolt-On   120/240 volts   Current Interrupting Capacity: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-single-pole-circuit-breaker-120-240-v-type-bql
15 Amp 1 Pole Circuit Breaker EHB1015HL,WESTINGHOUSE,,,,,Model  EHB1015HL   CANADA   Used   Voltage: 350 VAC / 125 VDC,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-ehb1015hl
20 Amp 1 Pole Circuit Breaker,SQUARE D,20 amps,240 volts,,,Condition  Used   20 amps   1   Bolt-On   240 volts,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-120-240v
15 Amp Single Pole Circuit Breaker 120/240 V Type BQD,COMMANDER,15 amps,120/240 volts,,,Made In  DOMINICAN REPUBLIC   Used   15 amps   BQD   1   Bolt-On   120/240 volts   Current Interrupting Capacity: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-single-pole-circuit-breaker-120-240-v-type-bqd
15 Amp 1 Pole Circuit Breaker 120/240 V Type THQB,GENERAL ELECTRIC,15 amps,120/240 volts,,,Model  THQB1115   Used   15 amps   THQB   1   Bolt-On   120/240 volts   Current Interrupting Capacity: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-120-240-v-type-thqb
20 Amp Single Pole Circuit Breaker 120/240 V Type THHQB,GENERAL ELECTRIC,20 amps,120/240 volts,,,Made In  UNITED STATES   Used   20 amps   THHQB   1   Bolt-On   120/240 volts   Current Interrupting Capacity: 22 kA,https://www.lenmark.com//collections/breakers/products/20-amp-single-pole-circuit-breaker-120-240-v-type-thhqb
15 Amp 1 Pole Circuit Breaker 120/240 V THQB1115,GENERAL ELECTRIC,15 amps,120/240 volts,,,Model  THQB1115   SINGAPORE   Used   15 amps   THQB   1   Bolt-On   120/240 volts   Current Interrupting Capacity: 10 kA @ 120/240 V,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-120-240-v-thqb1115
Stab-lok 15 Amp 1 Pole Circuit Breaker NA115,FEDERAL PIONEER,15 amps,120/240 volts,,,Model  NA115   Used   15 amps   NA   1   Plug-In   120/240 volts   Single-phase   Interrupting Rating: 10kA,https://www.lenmark.com//collections/breakers/products/stab-lok-15-amp-1-pole-circuit-breaker-na115-4
15 Amp 1 Pole Circuit Breaker BAB1015 240V 1-ph,CUTLER-HAMMER,15 amps,120/240 volts,,,Model  BAB1015   Used   15 amps   BAB   1   Bolt-On   120/240 volts   Single-phase   Protection: Thermal Magnetic   ?Interrupting Rating: 10 kA at 240V,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-bab1015-240v-1-ph
15 Amp 2 Pole Circuit Breaker Q1515NC,SIEMENS,15 amps,120/240 volts,,,Model  Q1515NC   CANADA   Used   15 amps   QT   2   Plug-In   120/240 volts   Single-phase   Protection: Thermal Magnetic   Interrupting Rating: 10kA,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-q1515nc
15 Amp 2 Pole Circuit Breaker,ITE,15 amps,120/240 volts,,,Model    Used   15 amps   2   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-5
15 Amp 1 Pole Circuit Breaker 120/240 V Type QB,SYLVANIA,15 amps,120/240 volts,,,Condition  Good   15 amps   1   Plug-In   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-120-240-v-type-qb-1
15 Amp 2 Pole Circuit Breaker A215,SYLVANIA,15 amps,120/240 volts,,,Model  A215   Surplus New   15 amps   2   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-a215
15 Amp 2 Pole Circuit Breaker BQ2B015,SIEMENS,15 amps,120/240 volts,,,"Model  BQ2B015   Used   15 amps   BQ   2   Bolt-On   120/240 volts   Single-phase   Interrupting Rating: 10,000 Amp RMS SYM Max   Torque: 25in/lb",https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-bq2b015
5 Amp Thermal Magnetic Circuit Breaker 9101803500,WEIDMULLER,5 amps,240 volts,,,Model  9101803500   Used   5 amps   n/a   1   Plug-In   240 volts   Single-phase   No   No,https://www.lenmark.com//collections/breakers/products/5-amp-thermal-magnetic-circuit-breaker-9101803500
20 Amp 1 Pole Circuit Breaker QOB120,SQUARE D,20 amps,120/240 volts,,,"Model  QOB120   Used   20 amps   1   Plug-In   120/240 volts   Single-phase  Interrupting Rating: 10,000 Amps",https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-14
20 Amp 1 Pole Circuit Breaker BA120,EATON CUTLER-HAMMER,20 amps,120/240 volts,,,Model  BA120   DOMINICAN REPUBLIC   Surplus New   20 amps   BA   1   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-ba120-10
15 Amp 2 Pole Circuit Breaker 120/240V,SQUARE D,15 amps,120/240 volts,,,Condition  Used   15 amps   2   Bolt-On   120/240 volts  Current Interrupting Rating: 10 kA,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-120-240v
15 Amp Bolt-On Circuit Breaker BQL15R,EATON,15 amps,120 volts,,,Model  BQL15R   DOMINICAN REPUBLIC   Used   15 amps   BQL   1   Bolt-On   120 volts   Single-phase   Family: BQL Bolt-on Classic Replacement Circuit Breakers   Inturrupt Rating: 10 Kaic At 120/240 Vac  Wire Size: #14-8 AWG Cu/Al,https://www.lenmark.com//collections/breakers/products/15-amp-bolt-on-circuit-breaker-bql15r
15 Amp 1 Pole Circuit Breaker XO115,SQUARE D,15 amps,,,,Model  XO115   Used   15 amps   XO   1   Plug-In   Single-phase,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-xo115
20 Amp 1 Pole Circuit Breaker DP-4075,SQUARE D,20 amps,120/240 volts,,,"Model  DP-4075   Used   20 amps   1   Bolt-On   120/240 volts   Single-phase  Interrupting Rating: 10,000 Amps",https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-dp-4075
15 Amp 3 Pole Circuit Breaker,Lenmark Industries,15 amps,,,,Condition  Used   15 amps   3   Bolt-On,https://www.lenmark.com//collections/breakers/products/15-amp-3-pole-circuit-breaker-3
20 Amp 1 Pole Circuit Breaker THQC120,GE,20 amps,120/240 volts,,,Model  THQC120   Surplus New   20 amps   THQC   1   Bolt-On   120/240 volts   Single-phase,https://www.lenmark.com//collections/breakers/products/20-amp-1-pole-circuit-breaker-thqc120
15 Amp 2 Pole Circuit Breaker QO215,SQUARE D,15 amps,120/240 volts,,,Model  QO215   MEXICO   Used   15 amps   QO   2   Plug-In   120/240 volts   Single-phase  Interrupting Rating: 10kA,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-qo215-9
20 Amp 2 Pole Circuit Breaker QO220,SQUARE D,20 amps,120/240 volts,,,Model  QO220   Used   20 amps   QO   2   Bolt-On   120/240 volts  Interrupting Rating: 10kA,https://www.lenmark.com//collections/breakers/products/20-amp-2-pole-circuit-breaker-qo220-16
15 Amp 2 Pole Circuit Breaker QOB215,SQUARE D,15 amps,120/240 volts,,,Model  QOB215   MEXICO   Used   15 amps   QOB   2   Bolt-On   120/240 volts  Interrupting rating: 10kA,https://www.lenmark.com//collections/breakers/products/15-amp-2-pole-circuit-breaker-qob215-4
20 Amp 1 Pole Circuit Breaker DP-4075,SQUARE D,20 amps,120/240 volts,,,"Model  DP-4075   UNITED STATES   Used   20 amps   1   Bolt-On   120/240 volts   Single-phase  Interrupting Rating: 10,000 Amps",https://www.lenmark.com//collections/breakers/products/no-title-11
20 Amp 2 Pole Circuit Breaker BQ2B020,SIEMENS,20 amps,120/240 volts,,,Model  BQ2B020   MEXICO   Used   20 amps   BQ   2   Bolt-On   120/240 volts  Interrupting Rating: 10kA @ 120/240V,https://www.lenmark.com//collections/breakers/products/20-amp-2-pole-circuit-breaker-bq2b020-10
Quicklag Handle PadLock,Lenmark Industries,,,,,"Condition  Used  1,2,3 pole",https://www.lenmark.com//collections/breakers/products/quicklag-handle-padlock
15 Amp 1 Pole Circuit Breaker QOB115,SQUARE D,15 amps,120/240 volts,,,Model  QOB115   UNITED STATES   Used   15 amps   QOB   1   Bolt-On   120/240 volts   Single-phase  Interrupting Rating: 10kA,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-qob115-13
15 amp 1 Pole Circuit Breaker NB115,FEDERAL PIONEER,15 amps,120/240 volts,,,Model  NB115   CANADA   Used   15 amps   NB   1   Bolt-On   120/240 volts   Single-phase   Protection: Thermal Magnetic   Functions: LI - Long-Time and Instantaneous  Interrupting Rating: 10kA,https://www.lenmark.com//collections/breakers/products/15-amp-1-pole-circuit-breaker-nb115-12
